template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
5,Sign on House Cusp,Natal Components,الجوزاء,,رأس البيت 3,T05_Gemini_cusp_H3,Gemini on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الجوزاء,,رأس البيت 4,T05_Gemini_cusp_H4,Gemini on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الجوزاء,,رأس البيت 5,T05_Gemini_cusp_H5,Gemini on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الجوزاء,,رأس البيت 6,T05_Gemini_cusp_H6,Gemini on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 1,T05_Cancer_cusp_H1,Cancer on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 2,T05_Cancer_cusp_H2,Cancer on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 3,T05_Cancer_cusp_H3,Cancer on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 4,T05_Cancer_cusp_H4,Cancer on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 5,T05_Cancer_cusp_H5,Cancer on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,السرطان,,رأس البيت 6,T05_Cancer_cusp_H6,Cancer on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 1,T05_Leo_cusp_H1,Leo on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 2,T05_Leo_cusp_H2,Leo on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 3,T05_Leo_cusp_H3,Leo on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 4,T05_Leo_cusp_H4,Leo on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 5,T05_Leo_cusp_H5,Leo on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الأسد,,رأس البيت 6,T05_Leo_cusp_H6,Leo on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 1,T05_Virgo_cusp_H1,Virgo on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 2,T05_Virgo_cusp_H2,Virgo on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 3,T05_Virgo_cusp_H3,Virgo on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 4,T05_Virgo_cusp_H4,Virgo on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 5,T05_Virgo_cusp_H5,Virgo on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,العذراء,,رأس البيت 6,T05_Virgo_cusp_H6,Virgo on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 1,T05_Libra_cusp_H1,Libra on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 2,T05_Libra_cusp_H2,Libra on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 3,T05_Libra_cusp_H3,Libra on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 4,T05_Libra_cusp_H4,Libra on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 5,T05_Libra_cusp_H5,Libra on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الميزان,,رأس البيت 6,T05_Libra_cusp_H6,Libra on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 1,T05_Scorpio_cusp_H1,Scorpio on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 2,T05_Scorpio_cusp_H2,Scorpio on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 3,T05_Scorpio_cusp_H3,Scorpio on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 4,T05_Scorpio_cusp_H4,Scorpio on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 5,T05_Scorpio_cusp_H5,Scorpio on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,العقرب,,رأس البيت 6,T05_Scorpio_cusp_H6,Scorpio on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 1,T05_Sagittarius_cusp_H1,Sagittarius on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 2,T05_Sagittarius_cusp_H2,Sagittarius on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 3,T05_Sagittarius_cusp_H3,Sagittarius on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 4,T05_Sagittarius_cusp_H4,Sagittarius on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 5,T05_Sagittarius_cusp_H5,Sagittarius on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,القوس,,رأس البيت 6,T05_Sagittarius_cusp_H6,Sagittarius on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 1,T05_Capricorn_cusp_H1,Capricorn on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 2,T05_Capricorn_cusp_H2,Capricorn on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 3,T05_Capricorn_cusp_H3,Capricorn on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 4,T05_Capricorn_cusp_H4,Capricorn on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 5,T05_Capricorn_cusp_H5,Capricorn on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الجدي,,رأس البيت 6,T05_Capricorn_cusp_H6,Capricorn on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 1,T05_Aquarius_cusp_H1,Aquarius on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 2,T05_Aquarius_cusp_H2,Aquarius on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 3,T05_Aquarius_cusp_H3,Aquarius on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 4,T05_Aquarius_cusp_H4,Aquarius on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 5,T05_Aquarius_cusp_H5,Aquarius on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الدلو,,رأس البيت 6,T05_Aquarius_cusp_H6,Aquarius on cusp of House 6,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 1,T05_Pisces_cusp_H1,Pisces on cusp of House 1,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 2,T05_Pisces_cusp_H2,Pisces on cusp of House 2,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 3,T05_Pisces_cusp_H3,Pisces on cusp of House 3,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 4,T05_Pisces_cusp_H4,Pisces on cusp of House 4,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 5,T05_Pisces_cusp_H5,Pisces on cusp of House 5,,,,,pending,
5,Sign on House Cusp,Natal Components,الحوت,,رأس البيت 6,T05_Pisces_cusp_H6,Pisces on cusp of House 6,,,,,pending,
