template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الجوزاء,البيت 8,T23_Chiron_Gemini_H8,Chiron in Gemini House 8,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الجوزاء,البيت 9,T23_Chiron_Gemini_H9,Chiron in Gemini House 9,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الجوزاء,البيت 10,T23_Chiron_Gemini_H10,Chiron in Gemini House 10,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الجوزاء,البيت 11,T23_Chiron_Gemini_H11,Chiron in Gemini House 11,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الجوزاء,البيت 12,T23_Chiron_Gemini_H12,Chiron in Gemini House 12,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 1,T23_Chiron_Cancer_H1,Chiron in Cancer House 1,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 2,T23_Chiron_Cancer_H2,Chiron in Cancer House 2,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 3,T23_Chiron_Cancer_H3,Chiron in Cancer House 3,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 4,T23_Chiron_Cancer_H4,Chiron in Cancer House 4,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 5,T23_Chiron_Cancer_H5,Chiron in Cancer House 5,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 6,T23_Chiron_Cancer_H6,Chiron in Cancer House 6,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 7,T23_Chiron_Cancer_H7,Chiron in Cancer House 7,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 8,T23_Chiron_Cancer_H8,Chiron in Cancer House 8,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 9,T23_Chiron_Cancer_H9,Chiron in Cancer House 9,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 10,T23_Chiron_Cancer_H10,Chiron in Cancer House 10,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 11,T23_Chiron_Cancer_H11,Chiron in Cancer House 11,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,السرطان,البيت 12,T23_Chiron_Cancer_H12,Chiron in Cancer House 12,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 1,T23_Chiron_Leo_H1,Chiron in Leo House 1,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 2,T23_Chiron_Leo_H2,Chiron in Leo House 2,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 3,T23_Chiron_Leo_H3,Chiron in Leo House 3,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 4,T23_Chiron_Leo_H4,Chiron in Leo House 4,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 5,T23_Chiron_Leo_H5,Chiron in Leo House 5,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 6,T23_Chiron_Leo_H6,Chiron in Leo House 6,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 7,T23_Chiron_Leo_H7,Chiron in Leo House 7,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 8,T23_Chiron_Leo_H8,Chiron in Leo House 8,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 9,T23_Chiron_Leo_H9,Chiron in Leo House 9,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 10,T23_Chiron_Leo_H10,Chiron in Leo House 10,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 11,T23_Chiron_Leo_H11,Chiron in Leo House 11,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,الأسد,البيت 12,T23_Chiron_Leo_H12,Chiron in Leo House 12,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 1,T23_Chiron_Virgo_H1,Chiron in Virgo House 1,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 2,T23_Chiron_Virgo_H2,Chiron in Virgo House 2,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 3,T23_Chiron_Virgo_H3,Chiron in Virgo House 3,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 4,T23_Chiron_Virgo_H4,Chiron in Virgo House 4,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 5,T23_Chiron_Virgo_H5,Chiron in Virgo House 5,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 6,T23_Chiron_Virgo_H6,Chiron in Virgo House 6,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 7,T23_Chiron_Virgo_H7,Chiron in Virgo House 7,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 8,T23_Chiron_Virgo_H8,Chiron in Virgo House 8,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 9,T23_Chiron_Virgo_H9,Chiron in Virgo House 9,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 10,T23_Chiron_Virgo_H10,Chiron in Virgo House 10,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 11,T23_Chiron_Virgo_H11,Chiron in Virgo House 11,,,,,pending,
23,Chiron by Sign + House,Nodes/Chiron/Karmic,كيرون,العذراء,البيت 12,T23_Chiron_Virgo_H12,Chiron in Virgo House 12,,,,,pending,
