template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 7,T26_Uranus_Sagittarius_H7,Uranus in Sagittarius House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 8,T26_Uranus_Sagittarius_H8,Uranus in Sagittarius House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 9,T26_Uranus_Sagittarius_H9,Uranus in Sagittarius House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 10,T26_Uranus_Sagittarius_H10,Uranus in Sagittarius House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 11,T26_Uranus_Sagittarius_H11,Uranus in Sagittarius House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,القوس,البيت 12,T26_Uranus_Sagittarius_H12,Uranus in Sagittarius House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 1,T26_Uranus_Capricorn_H1,Uranus in Capricorn House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 2,T26_Uranus_Capricorn_H2,Uranus in Capricorn House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 3,T26_Uranus_Capricorn_H3,Uranus in Capricorn House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 4,T26_Uranus_Capricorn_H4,Uranus in Capricorn House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 5,T26_Uranus_Capricorn_H5,Uranus in Capricorn House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 6,T26_Uranus_Capricorn_H6,Uranus in Capricorn House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 7,T26_Uranus_Capricorn_H7,Uranus in Capricorn House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 8,T26_Uranus_Capricorn_H8,Uranus in Capricorn House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 9,T26_Uranus_Capricorn_H9,Uranus in Capricorn House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 10,T26_Uranus_Capricorn_H10,Uranus in Capricorn House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 11,T26_Uranus_Capricorn_H11,Uranus in Capricorn House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجدي,البيت 12,T26_Uranus_Capricorn_H12,Uranus in Capricorn House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 1,T26_Uranus_Aquarius_H1,Uranus in Aquarius House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 2,T26_Uranus_Aquarius_H2,Uranus in Aquarius House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 3,T26_Uranus_Aquarius_H3,Uranus in Aquarius House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 4,T26_Uranus_Aquarius_H4,Uranus in Aquarius House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 5,T26_Uranus_Aquarius_H5,Uranus in Aquarius House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 6,T26_Uranus_Aquarius_H6,Uranus in Aquarius House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 7,T26_Uranus_Aquarius_H7,Uranus in Aquarius House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 8,T26_Uranus_Aquarius_H8,Uranus in Aquarius House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 9,T26_Uranus_Aquarius_H9,Uranus in Aquarius House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 10,T26_Uranus_Aquarius_H10,Uranus in Aquarius House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 11,T26_Uranus_Aquarius_H11,Uranus in Aquarius House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الدلو,البيت 12,T26_Uranus_Aquarius_H12,Uranus in Aquarius House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 1,T26_Uranus_Pisces_H1,Uranus in Pisces House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 2,T26_Uranus_Pisces_H2,Uranus in Pisces House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 3,T26_Uranus_Pisces_H3,Uranus in Pisces House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 4,T26_Uranus_Pisces_H4,Uranus in Pisces House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 5,T26_Uranus_Pisces_H5,Uranus in Pisces House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 6,T26_Uranus_Pisces_H6,Uranus in Pisces House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 7,T26_Uranus_Pisces_H7,Uranus in Pisces House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 8,T26_Uranus_Pisces_H8,Uranus in Pisces House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 9,T26_Uranus_Pisces_H9,Uranus in Pisces House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 10,T26_Uranus_Pisces_H10,Uranus in Pisces House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 11,T26_Uranus_Pisces_H11,Uranus in Pisces House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الحوت,البيت 12,T26_Uranus_Pisces_H12,Uranus in Pisces House 12,,,,,pending,
