template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,العقرب,البيت 11,T25_Saturn_Scorpio_H11,Saturn in Scorpio House 11,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,العقرب,البيت 12,T25_Saturn_Scorpio_H12,Saturn in Scorpio House 12,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 1,T25_Saturn_Sagittarius_H1,Saturn in Sagittarius House 1,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 2,T25_Saturn_Sagittarius_H2,Saturn in Sagittarius House 2,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 3,T25_Saturn_Sagittarius_H3,Saturn in Sagittarius House 3,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 4,T25_Saturn_Sagittarius_H4,Saturn in Sagittarius House 4,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 5,T25_Saturn_Sagittarius_H5,Saturn in Sagittarius House 5,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 6,T25_Saturn_Sagittarius_H6,Saturn in Sagittarius House 6,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 7,T25_Saturn_Sagittarius_H7,Saturn in Sagittarius House 7,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 8,T25_Saturn_Sagittarius_H8,Saturn in Sagittarius House 8,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 9,T25_Saturn_Sagittarius_H9,Saturn in Sagittarius House 9,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 10,T25_Saturn_Sagittarius_H10,Saturn in Sagittarius House 10,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 11,T25_Saturn_Sagittarius_H11,Saturn in Sagittarius House 11,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,القوس,البيت 12,T25_Saturn_Sagittarius_H12,Saturn in Sagittarius House 12,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 1,T25_Saturn_Capricorn_H1,Saturn in Capricorn House 1,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 2,T25_Saturn_Capricorn_H2,Saturn in Capricorn House 2,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 3,T25_Saturn_Capricorn_H3,Saturn in Capricorn House 3,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 4,T25_Saturn_Capricorn_H4,Saturn in Capricorn House 4,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 5,T25_Saturn_Capricorn_H5,Saturn in Capricorn House 5,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 6,T25_Saturn_Capricorn_H6,Saturn in Capricorn House 6,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 7,T25_Saturn_Capricorn_H7,Saturn in Capricorn House 7,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 8,T25_Saturn_Capricorn_H8,Saturn in Capricorn House 8,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 9,T25_Saturn_Capricorn_H9,Saturn in Capricorn House 9,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 10,T25_Saturn_Capricorn_H10,Saturn in Capricorn House 10,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 11,T25_Saturn_Capricorn_H11,Saturn in Capricorn House 11,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الجدي,البيت 12,T25_Saturn_Capricorn_H12,Saturn in Capricorn House 12,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 1,T25_Saturn_Aquarius_H1,Saturn in Aquarius House 1,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 2,T25_Saturn_Aquarius_H2,Saturn in Aquarius House 2,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 3,T25_Saturn_Aquarius_H3,Saturn in Aquarius House 3,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 4,T25_Saturn_Aquarius_H4,Saturn in Aquarius House 4,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 5,T25_Saturn_Aquarius_H5,Saturn in Aquarius House 5,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 6,T25_Saturn_Aquarius_H6,Saturn in Aquarius House 6,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 7,T25_Saturn_Aquarius_H7,Saturn in Aquarius House 7,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 8,T25_Saturn_Aquarius_H8,Saturn in Aquarius House 8,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 9,T25_Saturn_Aquarius_H9,Saturn in Aquarius House 9,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 10,T25_Saturn_Aquarius_H10,Saturn in Aquarius House 10,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 11,T25_Saturn_Aquarius_H11,Saturn in Aquarius House 11,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الدلو,البيت 12,T25_Saturn_Aquarius_H12,Saturn in Aquarius House 12,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 1,T25_Saturn_Pisces_H1,Saturn in Pisces House 1,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 2,T25_Saturn_Pisces_H2,Saturn in Pisces House 2,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 3,T25_Saturn_Pisces_H3,Saturn in Pisces House 3,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 4,T25_Saturn_Pisces_H4,Saturn in Pisces House 4,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 5,T25_Saturn_Pisces_H5,Saturn in Pisces House 5,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 6,T25_Saturn_Pisces_H6,Saturn in Pisces House 6,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 7,T25_Saturn_Pisces_H7,Saturn in Pisces House 7,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 8,T25_Saturn_Pisces_H8,Saturn in Pisces House 8,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 9,T25_Saturn_Pisces_H9,Saturn in Pisces House 9,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 10,T25_Saturn_Pisces_H10,Saturn in Pisces House 10,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 11,T25_Saturn_Pisces_H11,Saturn in Pisces House 11,,,,,pending,
25,Saturn by Sign + House,Nodes/Chiron/Karmic,زحل,الحوت,البيت 12,T25_Saturn_Pisces_H12,Saturn in Pisces House 12,,,,,pending,
