template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 6,T27_Neptune_Sagittarius_H6,Neptune in Sagittarius House 6,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 7,T27_Neptune_Sagittarius_H7,Neptune in Sagittarius House 7,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 8,T27_Neptune_Sagittarius_H8,Neptune in Sagittarius House 8,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 9,T27_Neptune_Sagittarius_H9,Neptune in Sagittarius House 9,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 10,T27_Neptune_Sagittarius_H10,Neptune in Sagittarius House 10,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 11,T27_Neptune_Sagittarius_H11,Neptune in Sagittarius House 11,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,القوس,البيت 12,T27_Neptune_Sagittarius_H12,Neptune in Sagittarius House 12,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 1,T27_Neptune_Capricorn_H1,Neptune in Capricorn House 1,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 2,T27_Neptune_Capricorn_H2,Neptune in Capricorn House 2,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 3,T27_Neptune_Capricorn_H3,Neptune in Capricorn House 3,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 4,T27_Neptune_Capricorn_H4,Neptune in Capricorn House 4,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 5,T27_Neptune_Capricorn_H5,Neptune in Capricorn House 5,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 6,T27_Neptune_Capricorn_H6,Neptune in Capricorn House 6,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 7,T27_Neptune_Capricorn_H7,Neptune in Capricorn House 7,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 8,T27_Neptune_Capricorn_H8,Neptune in Capricorn House 8,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 9,T27_Neptune_Capricorn_H9,Neptune in Capricorn House 9,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 10,T27_Neptune_Capricorn_H10,Neptune in Capricorn House 10,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 11,T27_Neptune_Capricorn_H11,Neptune in Capricorn House 11,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الجدي,البيت 12,T27_Neptune_Capricorn_H12,Neptune in Capricorn House 12,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 1,T27_Neptune_Aquarius_H1,Neptune in Aquarius House 1,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 2,T27_Neptune_Aquarius_H2,Neptune in Aquarius House 2,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 3,T27_Neptune_Aquarius_H3,Neptune in Aquarius House 3,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 4,T27_Neptune_Aquarius_H4,Neptune in Aquarius House 4,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 5,T27_Neptune_Aquarius_H5,Neptune in Aquarius House 5,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 6,T27_Neptune_Aquarius_H6,Neptune in Aquarius House 6,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 7,T27_Neptune_Aquarius_H7,Neptune in Aquarius House 7,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 8,T27_Neptune_Aquarius_H8,Neptune in Aquarius House 8,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 9,T27_Neptune_Aquarius_H9,Neptune in Aquarius House 9,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 10,T27_Neptune_Aquarius_H10,Neptune in Aquarius House 10,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 11,T27_Neptune_Aquarius_H11,Neptune in Aquarius House 11,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الدلو,البيت 12,T27_Neptune_Aquarius_H12,Neptune in Aquarius House 12,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 1,T27_Neptune_Pisces_H1,Neptune in Pisces House 1,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 2,T27_Neptune_Pisces_H2,Neptune in Pisces House 2,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 3,T27_Neptune_Pisces_H3,Neptune in Pisces House 3,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 4,T27_Neptune_Pisces_H4,Neptune in Pisces House 4,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 5,T27_Neptune_Pisces_H5,Neptune in Pisces House 5,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 6,T27_Neptune_Pisces_H6,Neptune in Pisces House 6,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 7,T27_Neptune_Pisces_H7,Neptune in Pisces House 7,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 8,T27_Neptune_Pisces_H8,Neptune in Pisces House 8,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 9,T27_Neptune_Pisces_H9,Neptune in Pisces House 9,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 10,T27_Neptune_Pisces_H10,Neptune in Pisces House 10,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 11,T27_Neptune_Pisces_H11,Neptune in Pisces House 11,,,,,pending,
27,Neptune by Sign + House,Nodes/Chiron/Karmic,نبتون,الحوت,البيت 12,T27_Neptune_Pisces_H12,Neptune in Pisces House 12,,,,,pending,
