template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
3,Planet Conjunct Angle,Natal Components,المشتري,الطالع (ASC),,T03_Jupiter_ASC,Jupiter on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,المشتري,الداسن (DSC),,T03_Jupiter_DSC,Jupiter on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,المشتري,وسط السماء (MC),,T03_Jupiter_MC,Jupiter on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,المشتري,قاع السماء (IC),,T03_Jupiter_IC,Jupiter on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,زحل,الطالع (ASC),,T03_Saturn_ASC,Saturn on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,زحل,الداسن (DSC),,T03_Saturn_DSC,Saturn on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,زحل,وسط السماء (MC),,T03_Saturn_MC,Saturn on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,زحل,قاع السماء (IC),,T03_Saturn_IC,Saturn on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,أورانوس,الطالع (ASC),,T03_Uranus_ASC,Uranus on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,أورانوس,الداسن (DSC),,T03_Uranus_DSC,Uranus on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,أورانوس,وسط السماء (MC),,T03_Uranus_MC,Uranus on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,أورانوس,قاع السماء (IC),,T03_Uranus_IC,Uranus on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,نبتون,الطالع (ASC),,T03_Neptune_ASC,Neptune on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,نبتون,الداسن (DSC),,T03_Neptune_DSC,Neptune on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,نبتون,وسط السماء (MC),,T03_Neptune_MC,Neptune on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,نبتون,قاع السماء (IC),,T03_Neptune_IC,Neptune on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,بلوتو,الطالع (ASC),,T03_Pluto_ASC,Pluto on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,بلوتو,الداسن (DSC),,T03_Pluto_DSC,Pluto on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,بلوتو,وسط السماء (MC),,T03_Pluto_MC,Pluto on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,بلوتو,قاع السماء (IC),,T03_Pluto_IC,Pluto on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,كيرون,الطالع (ASC),,T03_Chiron_ASC,Chiron on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,كيرون,الداسن (DSC),,T03_Chiron_DSC,Chiron on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,كيرون,وسط السماء (MC),,T03_Chiron_MC,Chiron on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,كيرون,قاع السماء (IC),,T03_Chiron_IC,Chiron on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الشمالية,الطالع (ASC),,T03_NorthNode_ASC,North Node on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الشمالية,الداسن (DSC),,T03_NorthNode_DSC,North Node on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الشمالية,وسط السماء (MC),,T03_NorthNode_MC,North Node on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الشمالية,قاع السماء (IC),,T03_NorthNode_IC,North Node on the IC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الجنوبية,الطالع (ASC),,T03_SouthNode_ASC,South Node on the ASC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الجنوبية,الداسن (DSC),,T03_SouthNode_DSC,South Node on the DSC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الجنوبية,وسط السماء (MC),,T03_SouthNode_MC,South Node on the MC — highest biographical weight,,,,,pending,
3,Planet Conjunct Angle,Natal Components,العقدة الجنوبية,قاع السماء (IC),,T03_SouthNode_IC,South Node on the IC — highest biographical weight,,,,,pending,
