template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 6,T26_Uranus_Taurus_H6,Uranus in Taurus House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 7,T26_Uranus_Taurus_H7,Uranus in Taurus House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 8,T26_Uranus_Taurus_H8,Uranus in Taurus House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 9,T26_Uranus_Taurus_H9,Uranus in Taurus House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 10,T26_Uranus_Taurus_H10,Uranus in Taurus House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 11,T26_Uranus_Taurus_H11,Uranus in Taurus House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الثور,البيت 12,T26_Uranus_Taurus_H12,Uranus in Taurus House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 1,T26_Uranus_Gemini_H1,Uranus in Gemini House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 2,T26_Uranus_Gemini_H2,Uranus in Gemini House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 3,T26_Uranus_Gemini_H3,Uranus in Gemini House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 4,T26_Uranus_Gemini_H4,Uranus in Gemini House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 5,T26_Uranus_Gemini_H5,Uranus in Gemini House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 6,T26_Uranus_Gemini_H6,Uranus in Gemini House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 7,T26_Uranus_Gemini_H7,Uranus in Gemini House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 8,T26_Uranus_Gemini_H8,Uranus in Gemini House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 9,T26_Uranus_Gemini_H9,Uranus in Gemini House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 10,T26_Uranus_Gemini_H10,Uranus in Gemini House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 11,T26_Uranus_Gemini_H11,Uranus in Gemini House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الجوزاء,البيت 12,T26_Uranus_Gemini_H12,Uranus in Gemini House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 1,T26_Uranus_Cancer_H1,Uranus in Cancer House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 2,T26_Uranus_Cancer_H2,Uranus in Cancer House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 3,T26_Uranus_Cancer_H3,Uranus in Cancer House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 4,T26_Uranus_Cancer_H4,Uranus in Cancer House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 5,T26_Uranus_Cancer_H5,Uranus in Cancer House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 6,T26_Uranus_Cancer_H6,Uranus in Cancer House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 7,T26_Uranus_Cancer_H7,Uranus in Cancer House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 8,T26_Uranus_Cancer_H8,Uranus in Cancer House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 9,T26_Uranus_Cancer_H9,Uranus in Cancer House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 10,T26_Uranus_Cancer_H10,Uranus in Cancer House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 11,T26_Uranus_Cancer_H11,Uranus in Cancer House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,السرطان,البيت 12,T26_Uranus_Cancer_H12,Uranus in Cancer House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 1,T26_Uranus_Leo_H1,Uranus in Leo House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 2,T26_Uranus_Leo_H2,Uranus in Leo House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 3,T26_Uranus_Leo_H3,Uranus in Leo House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 4,T26_Uranus_Leo_H4,Uranus in Leo House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 5,T26_Uranus_Leo_H5,Uranus in Leo House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 6,T26_Uranus_Leo_H6,Uranus in Leo House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 7,T26_Uranus_Leo_H7,Uranus in Leo House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 8,T26_Uranus_Leo_H8,Uranus in Leo House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 9,T26_Uranus_Leo_H9,Uranus in Leo House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 10,T26_Uranus_Leo_H10,Uranus in Leo House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 11,T26_Uranus_Leo_H11,Uranus in Leo House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,الأسد,البيت 12,T26_Uranus_Leo_H12,Uranus in Leo House 12,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 1,T26_Uranus_Virgo_H1,Uranus in Virgo House 1,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 2,T26_Uranus_Virgo_H2,Uranus in Virgo House 2,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 3,T26_Uranus_Virgo_H3,Uranus in Virgo House 3,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 4,T26_Uranus_Virgo_H4,Uranus in Virgo House 4,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 5,T26_Uranus_Virgo_H5,Uranus in Virgo House 5,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 6,T26_Uranus_Virgo_H6,Uranus in Virgo House 6,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 7,T26_Uranus_Virgo_H7,Uranus in Virgo House 7,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 8,T26_Uranus_Virgo_H8,Uranus in Virgo House 8,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 9,T26_Uranus_Virgo_H9,Uranus in Virgo House 9,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 10,T26_Uranus_Virgo_H10,Uranus in Virgo House 10,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 11,T26_Uranus_Virgo_H11,Uranus in Virgo House 11,,,,,pending,
26,Uranus by Sign + House,Nodes/Chiron/Karmic,أورانوس,العذراء,البيت 12,T26_Uranus_Virgo_H12,Uranus in Virgo House 12,,,,,pending,
