template_num,template_name,category,body_a,body_b_or_sign,house_or_aspect,placement_id,focus_theme,traditional_meaning_ar,evolutionary_meaning_ar,developmental_task_ar,key_references,status,content_file
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الثور,البيت 11,T24_Pluto_Taurus_H11,Pluto in Taurus House 11,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الثور,البيت 12,T24_Pluto_Taurus_H12,Pluto in Taurus House 12,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 1,T24_Pluto_Gemini_H1,Pluto in Gemini House 1,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 2,T24_Pluto_Gemini_H2,Pluto in Gemini House 2,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 3,T24_Pluto_Gemini_H3,Pluto in Gemini House 3,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 4,T24_Pluto_Gemini_H4,Pluto in Gemini House 4,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 5,T24_Pluto_Gemini_H5,Pluto in Gemini House 5,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 6,T24_Pluto_Gemini_H6,Pluto in Gemini House 6,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 7,T24_Pluto_Gemini_H7,Pluto in Gemini House 7,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 8,T24_Pluto_Gemini_H8,Pluto in Gemini House 8,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 9,T24_Pluto_Gemini_H9,Pluto in Gemini House 9,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 10,T24_Pluto_Gemini_H10,Pluto in Gemini House 10,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 11,T24_Pluto_Gemini_H11,Pluto in Gemini House 11,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الجوزاء,البيت 12,T24_Pluto_Gemini_H12,Pluto in Gemini House 12,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 1,T24_Pluto_Cancer_H1,Pluto in Cancer House 1,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 2,T24_Pluto_Cancer_H2,Pluto in Cancer House 2,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 3,T24_Pluto_Cancer_H3,Pluto in Cancer House 3,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 4,T24_Pluto_Cancer_H4,Pluto in Cancer House 4,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 5,T24_Pluto_Cancer_H5,Pluto in Cancer House 5,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 6,T24_Pluto_Cancer_H6,Pluto in Cancer House 6,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 7,T24_Pluto_Cancer_H7,Pluto in Cancer House 7,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 8,T24_Pluto_Cancer_H8,Pluto in Cancer House 8,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 9,T24_Pluto_Cancer_H9,Pluto in Cancer House 9,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 10,T24_Pluto_Cancer_H10,Pluto in Cancer House 10,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 11,T24_Pluto_Cancer_H11,Pluto in Cancer House 11,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,السرطان,البيت 12,T24_Pluto_Cancer_H12,Pluto in Cancer House 12,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 1,T24_Pluto_Leo_H1,Pluto in Leo House 1,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 2,T24_Pluto_Leo_H2,Pluto in Leo House 2,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 3,T24_Pluto_Leo_H3,Pluto in Leo House 3,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 4,T24_Pluto_Leo_H4,Pluto in Leo House 4,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 5,T24_Pluto_Leo_H5,Pluto in Leo House 5,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 6,T24_Pluto_Leo_H6,Pluto in Leo House 6,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 7,T24_Pluto_Leo_H7,Pluto in Leo House 7,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 8,T24_Pluto_Leo_H8,Pluto in Leo House 8,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 9,T24_Pluto_Leo_H9,Pluto in Leo House 9,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 10,T24_Pluto_Leo_H10,Pluto in Leo House 10,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 11,T24_Pluto_Leo_H11,Pluto in Leo House 11,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,الأسد,البيت 12,T24_Pluto_Leo_H12,Pluto in Leo House 12,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 1,T24_Pluto_Virgo_H1,Pluto in Virgo House 1,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 2,T24_Pluto_Virgo_H2,Pluto in Virgo House 2,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 3,T24_Pluto_Virgo_H3,Pluto in Virgo House 3,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 4,T24_Pluto_Virgo_H4,Pluto in Virgo House 4,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 5,T24_Pluto_Virgo_H5,Pluto in Virgo House 5,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 6,T24_Pluto_Virgo_H6,Pluto in Virgo House 6,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 7,T24_Pluto_Virgo_H7,Pluto in Virgo House 7,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 8,T24_Pluto_Virgo_H8,Pluto in Virgo House 8,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 9,T24_Pluto_Virgo_H9,Pluto in Virgo House 9,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 10,T24_Pluto_Virgo_H10,Pluto in Virgo House 10,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 11,T24_Pluto_Virgo_H11,Pluto in Virgo House 11,,,,,pending,
24,Pluto by Sign + House,Nodes/Chiron/Karmic,بلوتو,العذراء,البيت 12,T24_Pluto_Virgo_H12,Pluto in Virgo House 12,,,,,pending,
